gamePk,team_name,norm_x,period_1_side
2019020580,Colorado Avalanche,44.0,left
2019020580,Vegas Golden Knights,-14.0,right
2019020581,Los Angeles Kings,-64.5,right
2019020581,St. Louis Blues,-37.5,left
2019020582,Boston Bruins,-34.0,right
2019020582,Buffalo Sabres,41.0,left
2019020583,New Jersey Devils,-10.0,left
2019020583,Toronto Maple Leafs,-54.5,right
2019020584,Carolina Hurricanes,36.0,left
2019020584,New York Rangers,-18.0,right
2019020585,Columbus Blue Jackets,-15.0,left
2019020585,Washington Capitals,-43.0,right
2019020586,Nashville Predators,36.0,left
2019020586,Pittsburgh Penguins,-31.5,right
2019020587,St. Louis Blues,19.0,left
2019020587,Winnipeg Jets,-25.75,right
2019020588,Colorado Avalanche,-37.0,right
2019020588,Minnesota Wild,41.0,left
2019020589,Chicago Blackhawks,0.0,right
2019020589,New York Islanders,32.0,left
2019020590,Calgary Flames,-20.0,right
2019020590,Edmonton Oilers,-0.0,left
2019020591,Anaheim Ducks,33.0,left
2019020591,Vegas Golden Knights,-39.0,right
2019020592,Los Angeles Kings,-45.0,right
2019020592,San Jose Sharks,41.0,left
2019020593,New York Rangers,11.5,left
2019020593,Toronto Maple Leafs,-53.0,right
2019020594,Montréal Canadiens,-33.0,right
2019020594,Tampa Bay Lightning,37.0,left
2019020595,Detroit Red Wings,20.0,left
2019020595,Florida Panthers,-17.0,right
2019020596,Nashville Predators,-50.5,right
2019020596,Pittsburgh Penguins,-10.0,left
2019020597,Carolina Hurricanes,-6.0,right
2019020597,Washington Capitals,32.0,left
2019020598,Colorado Avalanche,38.0,left
2019020598,Dallas Stars,-31.0,right
2019020599,Los Angeles Kings,52.0,left
2019020599,Vancouver Canucks,50.0,right
2019020600,Arizona Coyotes,20.0,left
2019020600,Vegas Golden Knights,-44.0,right
2019020601,Philadelphia Flyers,-13.5,right
2019020601,San Jose Sharks,31.0,left
2019020602,St. Louis Blues,43.0,left
2019020602,Winnipeg Jets,-37.0,right
2019020603,New Jersey Devils,-42.75,right
2019020603,Ottawa Senators,17.5,left
2019020604,Chicago Blackhawks,-52.0,right
2019020604,Columbus Blue Jackets,44.0,left
2019020605,Minnesota Wild,-38.0,right
2019020605,New York Islanders,10.0,left
2019020606,Boston Bruins,32.0,left
2019020606,Buffalo Sabres,-35.0,right
2019020607,Detroit Red Wings,47.5,right
2019020607,Tampa Bay Lightning,50.0,left
2019020608,Florida Panthers,14.0,right
2019020608,Montréal Canadiens,34.5,left
2019020609,Arizona Coyotes,20.0,left
2019020609,Dallas Stars,-19.0,right
2019020610,Anaheim Ducks,30.5,left
2019020610,Philadelphia Flyers,-43.5,right
2019020611,Calgary Flames,-40.0,right
2019020611,Vancouver Canucks,30.5,left
2019020612,Ottawa Senators,3.5,left
2019020612,Pittsburgh Penguins,-0.0,right
2019020613,Boston Bruins,-42.0,right
2019020613,New Jersey Devils,47.5,left
2019020614,New York Islanders,-0.0,right
2019020614,Washington Capitals,-0.0,right
2019020615,Anaheim Ducks,38.0,left
2019020615,Vegas Golden Knights,-52.0,right
2019020616,Minnesota Wild,-37.0,right
2019020616,Toronto Maple Leafs,20.0,left
2019020617,Buffalo Sabres,50.0,left
2019020617,Tampa Bay Lightning,0.0,right
2019020618,Carolina Hurricanes,-21.5,right
2019020618,Montréal Canadiens,33.0,left
2019020619,Columbus Blue Jackets,-15.0,left
2019020619,Florida Panthers,-37.0,right
2019020620,Detroit Red Wings,2.0,right
2019020620,San Jose Sharks,49.0,left
2019020621,Colorado Avalanche,-55.0,right
2019020621,Winnipeg Jets,-46.0,left
2019020622,Calgary Flames,-40.0,right
2019020622,Chicago Blackhawks,35.0,left
2019020623,Edmonton Oilers,4.0,left
2019020623,New York Rangers,-22.0,right
2019020624,Arizona Coyotes,33.0,left
2019020624,St. Louis Blues,-58.5,right
2019020625,Los Angeles Kings,0.0,right
2019020625,Philadelphia Flyers,38.0,left
2019020626,Dallas Stars,-10.0,right
2019020626,Nashville Predators,39.0,left
2019020627,Boston Bruins,30.5,left
2019020627,Columbus Blue Jackets,-41.25,right
2019020628,Buffalo Sabres,47.0,left
2019020628,Edmonton Oilers,-4.0,right
2019020629,Montréal Canadiens,-46.0,right
2019020629,Tampa Bay Lightning,-33.0,left
2019020630,New Jersey Devils,-36.0,right
2019020630,New York Islanders,32.0,left
2019020631,Pittsburgh Penguins,38.75,left
2019020631,San Jose Sharks,-32.75,right
2019020632,Florida Panthers,0.0,right
2019020632,Ottawa Senators,12.0,left
2019020633,Toronto Maple Leafs,20.0,left
2019020633,Winnipeg Jets,-35.0,right
2019020634,Colorado Avalanche,-37.0,right
2019020634,St. Louis Blues,24.5,left
2019020635,Calgary Flames,-47.0,right
2019020635,New York Rangers,40.0,left
2019020636,Anaheim Ducks,-15.0,right
2019020636,Arizona Coyotes,48.0,left
2019020637,Chicago Blackhawks,35.0,left
2019020637,Vancouver Canucks,-31.5,right
2019020638,Philadelphia Flyers,18.5,left
2019020638,Vegas Golden Knights,-27.0,right
2019020639,Carolina Hurricanes,-50.0,right
2019020639,Washington Capitals,26.0,left
2019020640,Dallas Stars,-5.0,right
2019020640,Detroit Red Wings,44.0,left
2019020641,Boston Bruins,54.0,left
2019020641,Edmonton Oilers,-44.0,right
2019020642,Columbus Blue Jackets,20.5,left
2019020642,San Jose Sharks,-26.5,right
2019020643,Minnesota Wild,-42.5,right
2019020643,Winnipeg Jets,-11.0,left
2019020644,St. Louis Blues,-0.0,left
2019020644,Vegas Golden Knights,-40.5,right
2019020645,Buffalo Sabres,-46.0,left
2019020645,Florida Panthers,-49.0,right
2019020646,New York Islanders,32.0,left
2019020646,Toronto Maple Leafs,0.0,right
2019020647,Montréal Canadiens,2.0,right
2019020647,Pittsburgh Penguins,51.0,left
2019020648,Ottawa Senators,26.0,left
2019020648,Tampa Bay Lightning,-20.0,right
2019020649,Colorado Avalanche,-39.0,right
2019020649,New Jersey Devils,38.0,left
2019020650,Arizona Coyotes,-7.0,left
2019020650,Philadelphia Flyers,-38.0,right
2019020651,New York Rangers,37.0,left
2019020651,Vancouver Canucks,6.0,right
2019020652,Los Angeles Kings,0.0,right
2019020652,Nashville Predators,50.0,left
2019020653,San Jose Sharks,27.0,left
2019020653,Washington Capitals,-34.75,right
2019020654,Florida Panthers,-45.0,right
2019020654,Pittsburgh Penguins,49.0,left
2019020655,Carolina Hurricanes,-55.0,right
2019020655,Tampa Bay Lightning,0.0,left
2019020656,Calgary Flames,33.0,left
2019020656,Minnesota Wild,-30.0,right
2019020657,Chicago Blackhawks,-39.0,right
2019020657,Detroit Red Wings,7.5,left
2019020658,Anaheim Ducks,55.0,left
2019020658,Nashville Predators,-52.0,right
2019020659,Edmonton Oilers,45.0,left
2019020659,Toronto Maple Leafs,27.0,right
2019020660,Montréal Canadiens,-40.0,right
2019020660,Winnipeg Jets,-28.0,left
2019020661,Colorado Avalanche,-41.0,right
2019020661,New York Islanders,22.0,left
2019020662,Columbus Blue Jackets,11.0,left
2019020662,Los Angeles Kings,-48.5,right
2019020663,Tampa Bay Lightning,45.0,left
2019020663,Vancouver Canucks,0.0,right
2019020664,Arizona Coyotes,20.0,left
2019020664,Florida Panthers,-42.0,right
2019020665,New Jersey Devils,41.0,left
2019020665,New York Islanders,-46.25,right
2019020666,Colorado Avalanche,44.5,left
2019020666,New York Rangers,-8.0,right
2019020667,Ottawa Senators,39.0,left
2019020667,Washington Capitals,-26.5,right
2019020668,Carolina Hurricanes,-49.75,right
2019020668,Philadelphia Flyers,38.75,left
2019020669,Detroit Red Wings,-36.0,right
2019020669,Montréal Canadiens,47.0,left
2019020670,San Jose Sharks,-37.0,right
2019020670,St. Louis Blues,50.0,left
2019020671,Boston Bruins,-34.0,right
2019020671,Nashville Predators,40.0,left
2019020672,Calgary Flames,23.0,left
2019020672,Chicago Blackhawks,-35.5,right
2019020673,Pittsburgh Penguins,-50.0,left
2019020673,Vegas Golden Knights,-56.5,right
2019020674,Anaheim Ducks,57.0,left
2019020674,Columbus Blue Jackets,-49.0,right
2019020675,Toronto Maple Leafs,-36.5,right
2019020675,Winnipeg Jets,34.0,left
2019020676,Philadelphia Flyers,-31.5,right
2019020676,Washington Capitals,-17.0,left
2019020677,Dallas Stars,45.0,left
2019020677,Los Angeles Kings,8.0,right
2019020678,Boston Bruins,42.0,left
2019020678,Winnipeg Jets,0.0,right
2019020679,Edmonton Oilers,15.0,left
2019020679,Montréal Canadiens,-30.0,right
2019020680,Arizona Coyotes,-30.0,right
2019020680,Tampa Bay Lightning,45.5,left
2019020681,Florida Panthers,-21.0,right
2019020681,Vancouver Canucks,40.0,left
2019020682,New Jersey Devils,32.5,left
2019020682,New York Rangers,-20.0,right
2019020683,Buffalo Sabres,-40.0,right
2019020683,St. Louis Blues,41.5,left
2019020684,Chicago Blackhawks,-42.0,right
2019020684,Nashville Predators,-0.0,left
2019020685,Calgary Flames,-46.5,right
2019020685,Minnesota Wild,41.0,left
2019020686,Los Angeles Kings,-41.0,right
2019020686,Vegas Golden Knights,-39.0,left
2019020687,Anaheim Ducks,42.5,left
2019020687,Dallas Stars,-47.0,right
2019020688,Columbus Blue Jackets,-45.5,right
2019020688,San Jose Sharks,1.5,left
2019020689,Detroit Red Wings,-39.5,right
2019020689,Ottawa Senators,65.0,left
2019020690,Arizona Coyotes,33.0,left
2019020690,Carolina Hurricanes,-34.0,right
2019020691,Colorado Avalanche,-15.5,right
2019020691,Pittsburgh Penguins,9.25,left
2019020692,Buffalo Sabres,48.0,left
2019020692,Vancouver Canucks,-46.0,right
2019020693,Montréal Canadiens,-45.75,right
2019020693,Ottawa Senators,45.5,left
2019020694,Boston Bruins,-16.75,right
2019020694,New York Islanders,37.25,left
2019020695,Philadelphia Flyers,30.0,right
2019020695,Tampa Bay Lightning,45.0,left
2019020696,New Jersey Devils,-41.5,left
2019020696,Washington Capitals,-46.0,right
2019020697,Carolina Hurricanes,-10.0,right
2019020697,Los Angeles Kings,43.0,left
2019020698,New York Rangers,-0.0,right
2019020698,St. Louis Blues,39.5,left
2019020699,Anaheim Ducks,32.0,left
2019020699,Chicago Blackhawks,-45.5,right
2019020700,Calgary Flames,-42.5,right
2019020700,Edmonton Oilers,28.5,left
2019020701,Columbus Blue Jackets,32.0,left
2019020701,Vegas Golden Knights,-50.0,right
2019020702,Dallas Stars,-35.0,right
2019020702,San Jose Sharks,39.0,left
2019020703,Nashville Predators,-20.0,left
2019020703,Winnipeg Jets,-38.0,right
2019020704,Minnesota Wild,-40.0,right
2019020704,Vancouver Canucks,33.0,left
2019020705,Buffalo Sabres,37.0,left
2019020705,Detroit Red Wings,0.0,right
2019020706,Arizona Coyotes,28.5,left
2019020706,Pittsburgh Penguins,-55.0,right
2019020707,Florida Panthers,-8.0,right
2019020707,Toronto Maple Leafs,55.0,left
2019020708,New Jersey Devils,16.5,left
2019020708,Tampa Bay Lightning,-37.5,right
2019020709,Calgary Flames,-9.0,left
2019020709,Montréal Canadiens,-35.0,right
2019020710,New York Islanders,36.5,left
2019020710,New York Rangers,-3.0,right
2019020711,Boston Bruins,10.0,left
2019020711,Philadelphia Flyers,-45.0,right
2019020712,Carolina Hurricanes,56.0,left
2019020712,Washington Capitals,0.0,right
2019020713,Anaheim Ducks,21.0,right
2019020713,St. Louis Blues,32.5,left
2019020714,Buffalo Sabres,-0.0,left
2019020714,Vegas Golden Knights,-49.5,right
2019020715,New Jersey Devils,54.5,left
2019020715,Toronto Maple Leafs,0.0,right
2019020716,Los Angeles Kings,-34.0,right
2019020716,Tampa Bay Lightning,47.5,left
2019020717,Detroit Red Wings,-39.0,right
2019020717,New York Islanders,21.0,left
2019020718,Minnesota Wild,-45.0,right
2019020718,Pittsburgh Penguins,34.0,left
2019020719,Boston Bruins,-54.0,right
2019020719,Columbus Blue Jackets,16.5,left
2019020720,Chicago Blackhawks,-33.25,right
2019020720,Ottawa Senators,-6.5,left
2019020721,Vancouver Canucks,51.0,left
2019020721,Winnipeg Jets,-0.0,right
2019020722,Colorado Avalanche,-25.25,right
2019020722,Dallas Stars,36.75,left
2019020723,Edmonton Oilers,38.0,left
2019020723,Nashville Predators,-26.5,right
2019020724,Arizona Coyotes,3.0,left
2019020724,San Jose Sharks,-49.5,right
2019020725,Chicago Blackhawks,32.0,left
2019020725,Montréal Canadiens,-7.0,right
2019020726,Philadelphia Flyers,21.25,right
2019020726,St. Louis Blues,44.5,left
2019020727,Boston Bruins,35.5,left
2019020727,Pittsburgh Penguins,6.0,right
2019020728,Calgary Flames,34.0,left
2019020728,Toronto Maple Leafs,-30.0,right
2019020729,Florida Panthers,-40.0,right
2019020729,Los Angeles Kings,0.0,left
2019020730,New York Islanders,50.0,left
2019020730,New York Rangers,-0.5,right
2019020731,Montréal Canadiens,40.0,left
2019020731,Philadelphia Flyers,-36.5,right
2019020732,New Jersey Devils,36.5,left
2019020732,Washington Capitals,-10.5,right
2019020733,Carolina Hurricanes,-50.5,right
2019020733,Columbus Blue Jackets,-41.0,left
2019020734,Ottawa Senators,20.0,left
2019020734,Vegas Golden Knights,-37.0,right
2019020735,Anaheim Ducks,-13.5,right
2019020735,Nashville Predators,37.5,left
2019020736,Minnesota Wild,-31.0,right
2019020736,Tampa Bay Lightning,34.5,left
2019020737,Buffalo Sabres,-8.5,left
2019020737,Dallas Stars,-40.5,right
2019020738,Colorado Avalanche,-41.0,right
2019020738,San Jose Sharks,33.0,left
2019020739,Arizona Coyotes,34.0,left
2019020739,Vancouver Canucks,10.0,right
2019020740,Detroit Red Wings,-33.5,right
2019020740,Pittsburgh Penguins,49.0,left
2019020741,Anaheim Ducks,33.25,left
2019020741,Carolina Hurricanes,-32.0,right
2019020742,Tampa Bay Lightning,-19.0,left
2019020742,Winnipeg Jets,-36.0,right
2019020743,New York Islanders,-13.5,left
2019020743,Washington Capitals,-40.0,right
2019020744,Colorado Avalanche,12.0,left
2019020744,St. Louis Blues,0.0,right
2019020745,Arizona Coyotes,-0.0,right
2019020745,Edmonton Oilers,27.5,left
2019020746,Calgary Flames,-57.0,right
2019020746,Ottawa Senators,-4.0,left
2019020747,Chicago Blackhawks,32.5,left
2019020747,Toronto Maple Leafs,-40.5,right
2019020748,Montréal Canadiens,5.0,right
2019020748,Vegas Golden Knights,38.0,left
2019020749,Detroit Red Wings,-35.0,right
2019020749,Florida Panthers,49.0,left
2019020750,Los Angeles Kings,34.0,left
2019020750,Philadelphia Flyers,-34.0,right
2019020751,Columbus Blue Jackets,-0.0,left
2019020751,New Jersey Devils,-38.0,right
2019020752,Buffalo Sabres,-38.0,right
2019020752,Nashville Predators,39.5,left
2019020753,Dallas Stars,37.5,left
2019020753,Minnesota Wild,-37.5,right
2019020754,San Jose Sharks,34.0,left
2019020754,Vancouver Canucks,-35.5,right
2019020755,Boston Bruins,-45.5,right
2019020755,Pittsburgh Penguins,44.0,left
2019020756,Carolina Hurricanes,-20.0,right
2019020756,New York Islanders,53.5,left
2019020757,Columbus Blue Jackets,36.0,left
2019020757,New York Rangers,-36.0,right
2019020758,Chicago Blackhawks,27.0,left
2019020758,Winnipeg Jets,9.0,right
2019020759,Colorado Avalanche,-36.0,right
2019020759,Detroit Red Wings,0.0,left
2019020760,Florida Panthers,20.0,left
2019020760,Minnesota Wild,-38.0,right
2019020761,Boston Bruins,40.0,left
2019020761,Vegas Golden Knights,-44.5,right
2019020762,New York Islanders,-32.0,left
2019020762,New York Rangers,-55.0,right
2019020763,Philadelphia Flyers,-32.5,right
2019020763,Pittsburgh Penguins,33.0,left
2019020764,Carolina Hurricanes,0.0,right
2019020764,Winnipeg Jets,24.0,left
2019020765,Chicago Blackhawks,-0.0,right
2019020765,Florida Panthers,23.0,left
2019020766,Columbus Blue Jackets,32.0,left
2019020766,Winnipeg Jets,-43.0,right
2019020767,Detroit Red Wings,20.0,left
2019020767,Minnesota Wild,-53.0,right
2019020768,Montréal Canadiens,-20.0,right
2019020768,Washington Capitals,20.0,left
2019020769,New Jersey Devils,-46.0,right
2019020769,Ottawa Senators,50.5,left
2019020770,Nashville Predators,45.0,left
2019020770,Toronto Maple Leafs,-37.0,right
2019020771,Dallas Stars,-37.5,right
2019020771,Tampa Bay Lightning,13.25,left
2019020772,St. Louis Blues,54.0,left
2019020772,Vancouver Canucks,38.0,right
2019020773,Anaheim Ducks,-33.0,right
2019020773,San Jose Sharks,51.0,left
2019020774,Buffalo Sabres,44.5,left
2019020774,Ottawa Senators,-0.5,right
2019020775,Calgary Flames,-37.0,right
2019020775,St. Louis Blues,39.5,left
2019020776,Nashville Predators,-6.5,left
2019020776,Washington Capitals,-39.5,right
2019020777,Dallas Stars,-31.0,right
2019020777,Toronto Maple Leafs,0.0,left
2019020778,Calgary Flames,-20.5,right
2019020778,Edmonton Oilers,33.0,left
2019020779,Anaheim Ducks,42.5,left
2019020779,Arizona Coyotes,-43.5,right
2019020780,Los Angeles Kings,-26.5,right
2019020780,Tampa Bay Lightning,37.5,left
2019020781,San Jose Sharks,33.0,left
2019020781,Vancouver Canucks,-14.0,right
2019020782,Buffalo Sabres,32.0,left
2019020782,Montréal Canadiens,-34.5,right
2019020783,Nashville Predators,0.0,right
2019020783,New Jersey Devils,42.0,left
2019020784,Arizona Coyotes,39.0,left
2019020784,Los Angeles Kings,-18.25,right
2019020785,Detroit Red Wings,4.0,left
2019020785,New York Rangers,-44.0,right
2019020786,Philadelphia Flyers,-11.25,right
2019020786,Pittsburgh Penguins,20.0,left
2019020787,Ottawa Senators,21.0,left
2019020787,Washington Capitals,-32.0,right
2019020788,Carolina Hurricanes,-51.5,right
2019020788,Vegas Golden Knights,30.0,left
2019020789,Boston Bruins,4.0,left
2019020789,Winnipeg Jets,-45.0,right
2019020790,Edmonton Oilers,0.0,left
2019020790,St. Louis Blues,-43.0,right
2019020791,Anaheim Ducks,45.5,left
2019020791,Tampa Bay Lightning,-35.5,right
2019020792,Buffalo Sabres,14.5,left
2019020792,Columbus Blue Jackets,-42.0,right
2019020793,New York Islanders,47.0,left
2019020793,Vancouver Canucks,14.5,right
2019020794,Florida Panthers,-33.0,left
2019020794,Montréal Canadiens,-40.0,right
2019020795,Ottawa Senators,6.0,left
2019020795,Toronto Maple Leafs,-19.5,right
2019020796,Detroit Red Wings,-53.0,right
2019020796,New York Rangers,68.0,left
2019020797,Dallas Stars,-38.25,right
2019020797,New Jersey Devils,34.5,left
2019020798,Colorado Avalanche,34.0,left
2019020798,Philadelphia Flyers,0.0,right
2019020799,St. Louis Blues,37.5,left
2019020799,Winnipeg Jets,-0.0,right
2019020800,Nashville Predators,-15.0,left
2019020800,Vegas Golden Knights,-42.0,right
2019020801,Boston Bruins,33.0,left
2019020801,Minnesota Wild,-32.5,right
2019020802,Arizona Coyotes,53.0,left
2019020802,Chicago Blackhawks,-54.5,right
2019020803,Calgary Flames,-16.5,right
2019020803,Edmonton Oilers,50.0,left
2019020804,Anaheim Ducks,37.0,left
2019020804,Los Angeles Kings,-45.0,right
2019020805,San Jose Sharks,40.0,left
2019020805,Tampa Bay Lightning,-42.0,right
2019020806,Pittsburgh Penguins,-32.5,left
2019020806,Washington Capitals,-36.0,right
2019020807,Columbus Blue Jackets,0.0,left
2019020807,Montréal Canadiens,-21.0,right
2019020808,Carolina Hurricanes,-40.5,right
2019020808,Vancouver Canucks,20.0,left
2019020809,Florida Panthers,20.0,left
2019020809,Toronto Maple Leafs,-53.5,right
2019020810,Dallas Stars,-43.0,right
2019020810,New York Rangers,-30.0,left
2019020811,Detroit Red Wings,-0.0,right
2019020811,Philadelphia Flyers,60.0,left
2019020812,Boston Bruins,42.0,left
2019020812,Vancouver Canucks,-19.0,right
2019020813,Buffalo Sabres,39.5,left
2019020813,Colorado Avalanche,-35.5,right
2019020814,Tampa Bay Lightning,-21.0,left
2019020814,Vegas Golden Knights,-32.0,right
2019020815,Montréal Canadiens,-37.0,right
2019020815,New Jersey Devils,24.5,left
2019020816,Dallas Stars,-0.0,right
2019020816,New York Islanders,39.5,left
2019020817,Los Angeles Kings,42.0,left
2019020817,Washington Capitals,-20.0,right
2019020818,Columbus Blue Jackets,47.25,left
2019020818,Florida Panthers,-8.0,right
2019020819,Anaheim Ducks,-37.0,right
2019020819,Ottawa Senators,32.0,left
2019020820,Carolina Hurricanes,-51.5,right
2019020820,St. Louis Blues,49.0,left
2019020821,Chicago Blackhawks,42.5,left
2019020821,Minnesota Wild,-35.5,right
2019020822,Nashville Predators,10.0,left
2019020822,Winnipeg Jets,-10.5,right
2019020823,Calgary Flames,-38.0,right
2019020823,San Jose Sharks,17.0,left
2019020824,Arizona Coyotes,38.5,left
2019020824,Edmonton Oilers,-29.0,right
2019020825,New York Rangers,-18.0,right
2019020825,Toronto Maple Leafs,38.0,left
2019020826,Boston Bruins,32.25,left
2019020826,Chicago Blackhawks,-14.0,right
2019020827,Buffalo Sabres,61.5,left
2019020827,Detroit Red Wings,20.0,right
2019020828,Anaheim Ducks,15.0,left
2019020828,Montréal Canadiens,-35.5,right
2019020829,Pittsburgh Penguins,-38.0,right
2019020829,Tampa Bay Lightning,36.0,left
2019020830,Florida Panthers,-9.0,right
2019020830,Vegas Golden Knights,38.5,left
2019020831,Los Angeles Kings,-20.0,right
2019020831,New York Islanders,42.5,left
2019020832,New Jersey Devils,-57.0,right
2019020832,Philadelphia Flyers,-41.0,left
2019020833,Colorado Avalanche,-29.0,right
2019020833,Ottawa Senators,31.0,left
2019020834,St. Louis Blues,38.0,left
2019020834,Winnipeg Jets,-15.0,right
2019020835,Minnesota Wild,-34.0,right
2019020835,Vancouver Canucks,33.5,left
2019020836,Calgary Flames,-40.0,right
2019020836,Nashville Predators,15.0,left
2019020837,Edmonton Oilers,33.0,left
2019020837,San Jose Sharks,-40.0,right
2019020838,Arizona Coyotes,27.5,left
2019020838,Carolina Hurricanes,0.0,right
2019020839,Anaheim Ducks,34.5,left
2019020839,Toronto Maple Leafs,-28.5,right
2019020840,Buffalo Sabres,-6.0,right
2019020840,New York Rangers,-3.0,left
2019020841,Columbus Blue Jackets,45.0,left
2019020841,Detroit Red Wings,-37.0,right
2019020842,Dallas Stars,-27.0,right
2019020842,Minnesota Wild,34.0,left
2019020843,Ottawa Senators,37.0,left
2019020843,Winnipeg Jets,-18.5,right
2019020844,Arizona Coyotes,-39.0,right
2019020844,Boston Bruins,0.0,left
2019020845,Montréal Canadiens,-25.0,right
2019020845,Toronto Maple Leafs,13.5,left
2019020846,New York Islanders,-41.0,right
2019020846,Tampa Bay Lightning,21.0,left
2019020847,Florida Panthers,-54.5,right
2019020847,Pittsburgh Penguins,-6.0,left
2019020848,Los Angeles Kings,-54.5,right
2019020848,New Jersey Devils,39.0,left
2019020849,Philadelphia Flyers,-5.0,left
2019020849,Washington Capitals,-32.0,right
2019020850,Colorado Avalanche,-40.0,right
2019020850,Columbus Blue Jackets,31.0,left
2019020851,Edmonton Oilers,29.0,left
2019020851,Nashville Predators,-36.5,right
2019020852,Dallas Stars,-41.75,right
2019020852,St. Louis Blues,29.0,left
2019020853,Calgary Flames,41.0,left
2019020853,Vancouver Canucks,-38.5,right
2019020854,Carolina Hurricanes,0.0,left
2019020854,Vegas Golden Knights,-42.5,right
2019020855,Boston Bruins,40.0,left
2019020855,Detroit Red Wings,-12.0,right
2019020856,Anaheim Ducks,-34.0,right
2019020856,Buffalo Sabres,52.0,left
2019020857,Los Angeles Kings,48.5,left
2019020857,New York Rangers,-37.0,right
2019020858,Chicago Blackhawks,38.0,left
2019020858,Winnipeg Jets,-42.0,right
2019020859,Colorado Avalanche,18.0,left
2019020859,Minnesota Wild,-33.0,right
2019020860,Arizona Coyotes,33.0,left
2019020860,Montréal Canadiens,-0.0,right
2019020861,Florida Panthers,18.0,left
2019020861,Philadelphia Flyers,-33.0,right
2019020862,New York Islanders,0.0,left
2019020862,Washington Capitals,-45.5,right
2019020863,Columbus Blue Jackets,16.5,left
2019020863,Tampa Bay Lightning,-43.5,right
2019020864,Nashville Predators,36.5,left
2019020864,Vancouver Canucks,-2.0,right
2019020865,Calgary Flames,-53.0,right
2019020865,San Jose Sharks,33.0,left
2019020866,Buffalo Sabres,51.0,left
2019020866,Detroit Red Wings,-33.5,right
2019020867,Arizona Coyotes,43.25,left
2019020867,Toronto Maple Leafs,-36.75,right
2019020868,Florida Panthers,-33.5,right
2019020868,New Jersey Devils,20.0,left
2019020869,New York Islanders,29.5,left
2019020869,Philadelphia Flyers,-41.0,right
2019020870,Pittsburgh Penguins,51.75,left
2019020870,Tampa Bay Lightning,-14.0,right
2019020871,Minnesota Wild,-30.0,right
2019020871,Vegas Golden Knights,35.0,left
2019020872,New York Rangers,-0.0,left
2019020872,Winnipeg Jets,-46.5,right
2019020873,Carolina Hurricanes,37.5,left
2019020873,Dallas Stars,-38.5,right
2019020874,Colorado Avalanche,-45.0,right
2019020874,Ottawa Senators,35.5,left
2019020875,Chicago Blackhawks,-38.0,right
2019020875,Edmonton Oilers,20.0,left
2019020876,Anaheim Ducks,-0.0,left
2019020876,St. Louis Blues,-50.0,right
2019020877,Boston Bruins,34.0,left
2019020877,Montréal Canadiens,-51.0,right
2019020878,Calgary Flames,56.0,left
2019020878,Los Angeles Kings,-20.0,right
2019020879,Chicago Blackhawks,59.0,left
2019020879,Vancouver Canucks,0.0,right
2019020880,Buffalo Sabres,2.5,left
2019020880,Columbus Blue Jackets,-36.5,right
2019020881,Dallas Stars,36.0,left
2019020881,Toronto Maple Leafs,-54.0,right
2019020882,Edmonton Oilers,-33.0,right
2019020882,Tampa Bay Lightning,36.0,left
2019020883,Florida Panthers,-29.0,right
2019020883,Philadelphia Flyers,16.0,left
2019020884,Detroit Red Wings,13.0,right
2019020884,New Jersey Devils,52.0,left
2019020885,Arizona Coyotes,-21.0,right
2019020885,Ottawa Senators,-20.0,left
2019020886,Nashville Predators,27.5,left
2019020886,New York Islanders,-36.0,right
2019020887,Minnesota Wild,-41.5,right
2019020887,New York Rangers,45.0,left
2019020888,Colorado Avalanche,-35.0,right
2019020888,Washington Capitals,13.0,left
2019020889,St. Louis Blues,-28.0,left
2019020889,Vegas Golden Knights,-46.25,right
2019020890,Anaheim Ducks,50.0,left
2019020890,Calgary Flames,-20.0,right
2019020891,Montréal Canadiens,-35.0,right
2019020891,Pittsburgh Penguins,36.5,left
2019020892,Columbus Blue Jackets,45.0,left
2019020892,New York Rangers,-41.0,right
2019020893,San Jose Sharks,-0.0,left
2019020893,Winnipeg Jets,-32.0,right
2019020894,Carolina Hurricanes,-37.0,right
2019020894,New Jersey Devils,43.0,left
2019020895,Boston Bruins,43.5,left
2019020895,Detroit Red Wings,-47.0,right
2019020896,Nashville Predators,-2.5,right
2019020896,St. Louis Blues,44.0,left
2019020897,Philadelphia Flyers,-8.0,right
2019020897,Tampa Bay Lightning,34.0,left
2019020898,Edmonton Oilers,36.0,left
2019020898,Florida Panthers,-45.0,right
2019020899,Minnesota Wild,-31.5,right
2019020899,San Jose Sharks,-7.0,left
2019020900,Dallas Stars,39.5,left
2019020900,Montréal Canadiens,16.5,right
2019020901,Ottawa Senators,39.5,left
2019020901,Toronto Maple Leafs,11.0,right
2019020902,Colorado Avalanche,32.0,left
2019020902,Los Angeles Kings,-34.5,right
2019020903,Calgary Flames,-39.5,right
2019020903,Chicago Blackhawks,20.5,left
2019020904,Arizona Coyotes,12.0,left
2019020904,Washington Capitals,-21.5,right
2019020905,New York Islanders,1.0,left
2019020905,Vegas Golden Knights,-49.0,right
2019020906,Detroit Red Wings,15.0,right
2019020906,Pittsburgh Penguins,53.5,left
2019020907,Boston Bruins,37.5,left
2019020907,New York Rangers,-18.5,right
2019020908,Carolina Hurricanes,-51.5,right
2019020908,Edmonton Oilers,6.5,left
2019020909,Anaheim Ducks,0.0,left
2019020909,Vancouver Canucks,-47.0,right
